,seniorcitizen,tenure,multiplelines,internetservice,contract,paperlessbilling,monthlycharges,churn,service_count,family,paymentmethod_Bank transfer (automatic),paymentmethod_Credit card (automatic),paymentmethod_Electronic check
4090,0,1,0,1,1,0,49.9,0,1,1,0,0,0
4091,0,20,1,1,1,1,68.9,0,3,0,0,1,0
4092,0,1,0,0,1,1,20.25,0,0,0,0,0,0
4093,0,29,1,2,1,1,76.0,0,0,0,0,1,0
4094,0,1,0,2,1,0,74.0,0,1,0,0,0,1
4095,0,3,0,2,1,1,82.3,0,2,0,0,0,0
4096,0,20,0,2,1,1,89.4,0,3,0,1,0,0
4097,0,64,0,2,1,1,99.15,0,4,1,0,1,0
4098,0,1,0,0,1,1,20.2,1,0,0,0,0,0
4099,0,6,0,1,1,0,29.45,0,1,0,1,0,0
4100,0,50,0,0,3,0,19.8,0,0,1,0,0,1
4101,0,6,0,1,1,1,59.15,0,2,0,1,0,0
4102,0,7,0,1,1,0,44.75,0,0,1,0,0,1
4103,0,72,1,2,3,1,90.8,0,2,1,0,1,0
4104,0,8,0,1,1,1,49.55,0,1,1,1,0,0
4105,0,67,1,2,3,0,106.7,0,4,1,0,1,0
4106,1,24,1,2,1,1,93.55,1,2,1,0,0,1
4107,0,72,1,2,3,1,94.45,0,3,1,0,1,0
4108,0,33,0,0,2,1,19.45,0,0,1,1,0,0
4109,0,2,0,1,1,1,25.05,1,0,0,0,0,1
4110,0,70,0,1,3,0,67.95,0,4,1,0,0,0
4111,0,22,0,1,2,0,65.25,0,3,0,1,0,0
4112,0,59,1,2,1,1,99.45,0,4,0,1,0,0
4113,0,36,0,0,2,1,20.35,0,0,0,0,1,0
4114,0,51,0,0,3,0,19.95,0,0,1,0,0,0
4115,0,53,1,1,2,0,77.4,0,4,1,1,0,0
4116,0,20,0,0,2,0,19.7,0,0,1,1,0,0
4117,0,63,0,2,3,0,99.7,0,4,1,0,1,0
4118,0,40,0,2,1,0,74.8,0,1,0,0,1,0
4119,0,35,0,0,2,1,19.15,0,0,0,0,0,0
4120,0,26,0,2,2,0,78.95,0,1,1,1,0,0
4121,1,27,1,2,1,1,95.55,1,3,1,0,0,1
4122,0,53,0,1,2,0,62.85,0,3,1,0,1,0
4124,1,19,1,2,1,1,94.95,0,2,1,0,0,1
4125,0,43,0,2,1,1,86.1,0,3,1,0,1,0
4126,0,6,0,0,1,0,19.55,0,0,1,0,0,0
4127,0,56,1,0,3,1,24.8,0,0,1,0,0,0
4128,0,57,0,1,1,1,39.3,1,2,0,0,0,1
4129,0,34,0,2,1,1,84.05,0,2,1,0,0,0
4130,0,10,0,1,1,0,36.25,0,2,0,0,0,1
4131,0,1,0,0,1,1,20.25,1,0,0,0,0,0
4132,0,13,0,1,1,1,23.9,1,0,0,0,0,1
4133,0,56,1,2,1,0,98.6,0,3,0,0,0,1
4134,0,55,1,2,1,1,103.65,0,4,1,0,1,0
4135,0,36,1,1,3,1,92.9,0,6,1,0,1,0
4136,0,47,0,0,2,0,19.9,0,0,1,1,0,0
4137,0,12,0,0,1,1,20.1,0,0,1,0,1,0
4138,0,1,0,2,1,1,85.45,1,2,0,0,0,1
4139,1,24,1,2,1,1,80.5,0,1,0,0,0,1
4141,1,35,0,1,1,1,39.85,0,2,0,0,0,1
4142,0,67,0,1,2,0,60.5,0,3,0,0,1,0
4143,0,25,1,2,1,1,84.8,1,1,0,0,0,1
4144,0,21,1,2,1,0,103.85,0,4,0,0,0,0
4145,0,13,0,1,1,0,67.8,0,4,0,1,0,0
4146,0,35,1,2,1,1,75.2,1,0,1,0,0,1
4147,1,71,1,0,3,0,24.85,0,0,1,1,0,0
4148,0,29,0,0,1,0,19.35,0,0,0,0,1,0
4150,1,7,0,2,1,1,89.0,0,2,1,0,0,1
4151,1,57,0,1,1,1,55.0,0,4,0,0,0,1
4152,0,65,1,1,3,0,76.15,0,4,1,1,0,0
4153,0,27,0,0,2,0,20.3,0,0,0,0,0,0
4154,0,6,1,2,1,1,74.9,1,0,0,0,0,1
4156,0,1,0,0,1,1,19.75,0,0,0,0,0,0
4157,0,11,0,1,1,0,45.2,0,0,0,0,1,0
4158,0,39,1,0,3,0,25.2,0,0,1,0,0,0
4159,1,59,1,2,1,1,89.75,0,3,0,0,0,1
4160,0,26,0,1,2,0,75.0,0,4,0,1,0,0
4161,1,2,0,1,1,0,49.95,0,1,0,0,0,0
4162,0,72,0,1,3,0,65.7,0,6,1,1,0,0
4163,0,65,1,1,2,0,67.05,0,3,1,0,1,0
4164,0,72,1,2,3,0,110.9,0,5,1,0,1,0
4165,0,6,1,2,1,1,87.95,0,2,0,1,0,0
4166,1,32,0,0,2,0,19.8,0,0,0,0,1,0
4167,0,50,1,1,2,0,75.7,0,3,1,1,0,0
4168,0,61,0,1,3,1,62.15,0,5,1,0,0,0
4169,0,15,0,2,1,1,101.25,1,4,0,0,0,1
4170,0,72,1,2,3,0,115.15,0,6,1,1,0,0
4171,0,9,0,0,1,1,18.95,1,0,0,0,0,0
4172,0,1,0,0,1,0,19.5,0,0,0,0,0,0
4173,0,12,1,2,1,1,86.55,0,1,0,0,0,1
4174,0,37,0,1,1,0,28.6,1,1,0,0,1,0
4175,0,61,0,0,2,0,20.4,0,0,1,0,0,0
4176,0,18,0,0,2,0,19.8,0,0,1,1,0,0
4177,0,21,0,1,1,0,45.65,0,0,1,0,0,0
4178,0,68,0,1,3,1,56.4,0,5,1,0,0,0
4179,1,12,1,2,1,1,73.3,0,0,0,0,1,0
4180,1,2,0,1,1,0,24.35,1,0,0,0,0,1
4181,0,62,1,2,1,1,101.35,0,3,1,0,0,1
4182,1,29,1,2,1,0,98.65,1,3,0,0,0,1
4183,0,1,0,1,1,0,33.6,0,2,1,0,0,0
4185,0,1,0,0,1,0,20.7,0,0,0,0,0,1
4186,0,62,1,2,3,1,104.05,0,4,1,0,0,1
4187,0,36,0,0,3,0,20.25,0,0,1,1,0,0
4188,1,28,1,2,1,1,103.3,1,4,0,0,0,1
4189,0,69,1,1,2,0,73.7,0,4,1,0,1,0
4190,0,11,1,2,1,1,96.2,1,3,1,0,1,0
4191,0,63,1,2,1,1,108.75,0,5,1,0,0,1
4192,0,23,0,0,2,0,20.15,0,0,0,1,0,0
4193,0,10,0,0,1,0,19.75,0,0,0,0,1,0
4194,0,71,1,0,3,1,25.95,0,0,1,0,1,0
4195,1,45,1,1,1,1,70.05,0,3,0,0,0,1
4196,0,70,1,0,3,0,24.05,0,0,1,0,0,0
4197,0,22,1,2,1,1,84.75,0,1,1,0,0,1
4198,0,52,1,0,3,0,23.05,0,0,1,0,0,0
4199,0,55,1,2,2,1,104.15,1,4,1,0,0,1
4200,0,65,0,1,3,0,59.95,0,5,0,0,1,0
4201,0,72,0,0,3,0,19.55,0,0,1,1,0,0
4202,0,10,0,0,2,0,19.6,0,0,1,1,0,0
4203,0,7,0,0,2,0,20.05,0,0,1,0,0,0
4204,1,5,0,2,1,1,85.55,0,2,0,0,0,1
4205,0,24,1,1,3,0,78.6,0,4,1,0,1,0
4206,0,72,1,2,3,1,116.8,0,6,1,0,1,0
4207,0,21,0,1,1,1,43.55,0,3,0,0,0,0
4208,0,69,0,1,2,1,60.8,0,5,1,0,1,0
4209,0,44,0,1,1,1,54.9,0,2,1,1,0,0
4210,1,61,1,1,2,1,65.2,0,2,1,0,0,1
4212,0,1,0,2,1,0,90.6,1,2,0,0,0,1
4213,0,6,0,1,1,1,50.8,1,1,0,1,0,0
4214,0,4,1,2,1,1,90.05,1,2,0,0,0,1
4215,0,72,1,2,3,1,108.2,0,5,1,0,0,1
4216,0,72,1,1,3,0,92.0,0,6,0,1,0,0
4217,1,14,1,2,1,1,75.1,0,0,1,0,0,1
4218,0,7,1,0,1,1,25.05,0,0,0,1,0,0
4219,0,48,0,2,2,0,75.15,0,1,0,0,0,1
4220,0,55,0,0,2,0,19.5,0,0,1,0,0,0
4221,0,1,0,0,1,0,19.3,0,0,0,0,1,0
4223,0,3,0,2,1,1,70.3,0,0,0,0,0,0
4224,0,71,0,0,3,0,19.6,0,0,1,0,0,0
4225,0,8,0,0,1,0,20.25,0,0,1,0,0,0
4226,0,3,1,2,1,1,75.85,1,0,1,0,0,1
4227,0,69,0,1,3,0,80.65,0,5,1,1,0,0
4228,0,1,0,2,1,1,68.5,1,0,1,0,0,1
4229,1,72,1,2,3,1,115.75,0,6,1,0,1,0
4230,0,11,0,2,1,1,73.5,1,1,0,0,0,1
4231,0,71,1,1,3,0,80.6,0,5,0,1,0,0
4232,0,1,0,2,1,1,69.95,1,0,0,0,0,0
4233,0,33,0,1,3,0,59.55,0,5,1,1,0,0
4234,0,16,0,0,2,0,19.05,0,0,0,0,0,0
4235,1,56,1,2,2,0,95.65,0,4,1,0,0,1
4236,0,1,0,0,1,0,19.95,0,0,0,0,1,0
4237,0,5,0,1,1,1,70.05,1,3,0,0,0,1
4238,0,57,0,0,2,0,19.4,0,0,1,0,0,0
4239,0,56,0,1,2,1,36.1,0,2,1,0,1,0
4240,0,8,1,2,1,1,94.0,1,3,0,0,0,1
4241,0,22,0,1,1,0,61.15,1,3,1,0,0,0
4242,0,1,0,0,1,0,19.75,0,0,0,0,0,0
4243,0,40,0,1,1,1,64.1,0,3,1,0,1,0
4244,0,46,0,0,3,0,19.75,0,0,1,0,1,0
4245,0,63,0,0,3,0,19.7,0,0,1,0,0,0
4246,0,68,1,2,3,1,110.2,0,5,1,0,0,1
4247,0,69,0,2,3,1,106.35,0,5,1,0,1,0
4248,0,56,1,2,1,0,90.55,0,3,1,0,0,1
4249,0,10,0,1,2,1,65.9,0,3,1,0,0,0
4250,0,63,1,2,2,0,104.5,0,5,0,0,1,0
4251,0,24,0,1,3,1,52.5,0,5,1,0,0,0
4252,0,19,1,1,1,1,56.1,0,1,0,0,0,0
4253,0,22,1,2,1,1,88.75,0,2,1,0,0,1
4254,0,29,1,2,1,1,84.45,1,2,1,0,0,1
4255,0,13,1,1,2,1,75.3,1,3,1,0,0,0
4256,0,70,1,0,3,1,26.0,0,0,1,1,0,0
4257,0,49,0,2,1,0,99.4,0,4,1,0,0,1
4259,0,3,0,0,1,1,19.6,1,0,0,0,0,0
4260,0,42,0,1,2,0,73.15,0,4,1,0,0,1
4261,0,57,0,1,2,1,54.65,0,2,0,0,0,0
4263,0,72,1,2,3,1,115.55,0,6,1,0,1,0
4264,1,46,1,2,1,1,104.45,0,4,0,0,0,1
4265,1,66,1,2,1,1,100.05,1,3,1,0,1,0
4266,0,62,1,2,2,0,102.0,1,4,0,0,0,1
4267,0,72,1,1,3,1,91.15,0,6,1,1,0,0
4268,0,35,0,2,2,1,89.7,0,3,1,0,0,1
4270,0,72,1,1,3,1,92.4,0,6,1,0,0,1
4271,0,28,0,0,2,0,19.9,0,0,1,0,0,0
4273,0,31,1,2,1,1,79.85,1,1,0,0,1,0
4274,0,45,0,0,2,0,18.85,0,0,0,1,0,0
4275,0,1,1,0,1,1,25.75,0,0,0,0,0,0
4276,0,2,0,1,1,1,49.6,1,1,0,0,0,0
4277,0,6,0,0,1,1,20.95,0,0,0,0,0,0
4278,0,48,0,2,2,1,97.05,0,4,1,0,0,1
4279,0,25,1,0,1,1,25.4,0,0,1,1,0,0
4280,0,64,0,0,3,1,19.7,0,0,1,1,0,0
4281,0,50,0,1,1,1,35.0,0,2,0,0,0,0
4282,0,52,1,2,2,0,101.25,0,3,1,1,0,0
4283,1,4,0,2,1,1,70.2,0,0,1,0,0,1
4284,1,32,0,2,1,0,90.95,0,2,0,0,0,1
4285,0,45,1,1,3,0,73.85,0,4,1,0,1,0
4286,0,9,1,2,1,1,88.05,0,2,1,0,0,1
4288,0,3,1,2,1,0,91.85,1,2,1,0,0,1
4289,0,54,0,0,3,0,20.1,0,0,0,0,0,0
4290,0,1,0,1,1,0,40.1,1,2,1,0,0,1
4291,0,64,1,2,3,0,110.3,0,5,1,1,0,0
4292,1,31,1,2,1,1,73.9,1,0,0,0,0,1
4293,0,14,0,2,1,1,89.8,1,2,0,0,0,0
4294,0,12,0,2,2,1,85.15,0,2,0,0,1,0
4295,1,67,0,1,2,1,60.95,0,3,1,1,0,0
4296,0,35,1,1,1,0,72.25,1,4,1,0,0,1
4297,0,45,1,1,3,0,73.55,0,3,0,0,0,0
4298,0,10,0,1,1,0,46.0,0,0,0,0,0,0
4299,1,29,1,1,1,1,58.55,0,2,0,1,0,0
4300,0,24,1,0,2,0,24.6,0,0,0,1,0,0
4301,0,66,0,0,3,1,19.75,0,0,1,0,0,0
4302,0,51,0,2,2,0,86.35,0,2,0,0,0,0
4303,0,45,1,0,3,0,25.5,0,0,1,0,0,0
4304,0,49,0,0,2,0,19.0,0,0,1,0,1,0
4305,0,29,0,0,3,1,19.55,0,0,1,0,0,0
4306,0,40,1,2,1,1,110.1,0,5,1,0,1,0
4307,1,37,1,2,1,1,96.55,1,2,0,0,0,1
4308,0,25,0,2,1,0,69.75,0,0,0,0,0,1
4309,0,22,0,1,1,1,50.6,0,3,0,0,0,1
4310,0,72,0,1,3,1,65.6,0,6,0,1,0,0
4311,0,7,0,1,1,1,40.1,1,2,0,0,1,0
4312,0,33,0,1,3,0,82.1,0,5,1,0,1,0
4313,0,23,0,2,1,1,79.1,0,2,0,0,0,0
4314,1,24,1,2,1,1,101.25,1,3,0,0,0,1
4315,0,1,0,2,1,0,79.55,1,1,0,0,0,1
4316,0,69,1,1,3,0,90.65,0,6,0,0,0,0
4317,0,3,0,0,2,1,20.55,0,0,1,0,1,0
4318,0,56,0,1,2,1,75.75,0,4,0,1,0,0
4319,0,65,1,2,2,1,110.0,0,5,0,0,1,0
4320,0,71,0,0,2,0,20.85,0,0,1,0,0,1
4321,1,14,1,2,1,1,80.35,0,1,0,1,0,0
4322,0,2,0,2,1,1,70.15,0,0,0,0,0,1
4323,0,32,1,2,2,0,84.05,1,1,0,0,0,1
4324,0,40,0,1,1,0,67.45,0,3,0,0,0,1
4325,0,1,0,0,1,0,20.75,0,0,0,0,1,0
4326,0,1,0,2,1,1,89.1,1,2,0,0,0,1
4327,0,7,0,2,1,1,69.9,0,0,0,0,0,0
4328,0,15,1,1,1,1,51.1,0,0,1,0,0,1
4329,0,17,1,2,1,0,94.4,1,3,1,0,0,1
4330,0,19,0,2,1,1,78.25,1,2,0,0,0,1
4331,0,71,1,0,3,0,25.55,0,0,0,1,0,0
4332,0,54,1,1,3,0,60.0,0,2,1,1,0,0
4333,0,31,1,2,1,1,90.55,0,3,1,0,1,0
4334,0,11,0,2,1,0,76.4,0,1,0,0,0,1
4335,1,18,0,2,1,1,84.95,0,2,0,0,0,1
4337,1,71,1,2,1,1,99.65,0,3,0,0,1,0
4338,1,5,0,1,1,0,45.4,0,3,0,0,1,0
4339,0,38,1,1,2,0,69.0,0,3,1,0,1,0
4340,0,5,0,1,1,1,48.65,0,1,1,1,0,0
4341,1,2,0,1,1,1,44.15,1,0,0,0,0,1
4343,1,8,1,2,1,1,75.75,1,0,0,0,0,1
4344,0,68,1,1,3,1,80.65,0,4,0,0,0,1
4345,0,69,0,0,2,1,20.55,0,0,1,0,1,0
4346,0,42,1,1,1,1,66.4,0,3,1,0,1,0
4347,0,50,0,2,3,1,100.2,0,4,0,0,0,0
4348,0,1,0,0,1,1,19.1,1,0,0,0,0,0
4349,1,1,1,2,1,1,80.3,1,1,1,0,0,1
4350,0,33,0,1,1,1,44.55,0,0,1,0,1,0
4351,0,7,0,0,1,0,20.35,0,0,0,0,0,0
4352,0,64,1,2,1,1,91.8,0,3,1,0,0,1
4353,0,1,0,2,1,1,74.9,1,1,0,0,0,1
4354,0,59,0,0,3,1,20.2,0,0,0,1,0,0
4355,0,6,1,1,1,0,50.35,0,0,1,0,0,1
4356,0,3,0,0,1,0,18.8,0,0,0,0,0,0
4357,0,15,0,0,1,0,20.45,0,0,1,0,1,0
4358,0,13,0,1,2,1,64.75,0,2,1,0,0,1
4359,0,23,1,2,1,1,98.7,0,3,0,0,1,0
4360,1,31,1,2,1,0,89.45,0,2,1,0,0,1
4361,0,29,0,1,2,1,58.75,0,3,0,0,0,1
4362,0,49,0,0,2,0,20.7,0,0,1,0,1,0
4363,0,56,1,2,1,1,85.6,0,1,1,1,0,0
4364,0,63,1,1,3,1,80.3,0,5,0,0,1,0
4365,0,63,1,1,3,0,79.8,0,4,1,0,1,0
4366,1,24,1,2,1,1,79.85,0,1,1,0,0,1
4367,1,36,0,1,2,0,54.1,0,2,1,0,1,0
4368,1,9,0,2,1,1,80.85,1,1,0,0,0,1
4369,0,3,0,1,1,0,24.75,1,0,0,0,0,1
4370,0,21,0,1,2,0,80.9,0,5,1,0,0,0
4371,0,13,1,0,2,0,24.5,0,0,1,1,0,0
4372,0,1,0,0,1,1,20.15,0,0,1,1,0,0
4373,0,25,0,0,2,0,20.05,0,0,1,0,0,0
4374,0,71,0,0,3,1,19.6,0,0,1,1,0,0
4375,0,66,1,2,2,1,114.3,0,6,0,1,0,0
4376,0,45,0,2,2,1,100.3,0,4,0,0,0,1
4377,0,22,0,2,1,1,80.0,0,1,1,0,1,0
4378,0,67,0,0,2,1,20.85,0,0,1,1,0,0
4379,0,68,1,2,3,1,89.95,0,2,1,1,0,0
4382,1,4,1,1,1,0,48.75,0,0,0,0,0,0
4383,0,63,1,1,2,0,80.0,0,5,1,0,1,0
4384,0,2,0,2,1,0,79.7,1,2,1,1,0,0
4385,0,21,0,0,2,1,20.35,0,0,0,0,0,0
4386,0,55,0,1,3,0,57.55,1,3,1,1,0,0
4387,0,1,0,0,1,1,20.25,0,0,1,0,0,0
4388,0,17,0,0,3,0,19.4,0,0,0,0,0,0
4389,0,30,1,2,1,1,100.4,0,3,0,1,0,0
4390,0,22,0,1,1,1,57.95,0,3,1,0,0,0
4391,0,9,0,1,1,1,59.5,0,2,0,1,0,0
4392,0,1,0,0,1,0,19.2,0,0,1,0,0,0
4393,0,21,1,2,1,1,86.5,1,1,1,0,0,1
4394,0,19,1,1,1,0,59.55,0,2,0,0,0,1
4395,0,69,1,2,1,1,103.95,1,4,1,0,0,1
4396,1,1,0,1,1,1,25.1,1,0,0,0,0,1
4397,0,72,1,2,3,1,103.95,0,5,1,1,0,0
4398,0,70,1,1,3,0,68.95,0,3,1,0,1,0
4399,0,66,1,2,1,1,103.1,0,5,0,1,0,0
4400,0,7,0,1,1,1,24.7,0,0,1,0,0,1
4401,1,46,1,2,1,1,110.2,0,5,1,0,0,1
4402,0,39,0,1,1,1,48.95,1,4,0,0,1,0
4403,0,32,1,1,1,0,62.45,0,2,1,1,0,0
4404,0,24,0,2,1,1,89.55,0,3,0,0,0,1
4405,0,6,0,2,1,1,83.55,1,2,1,0,1,0
4406,0,37,1,1,1,1,78.9,0,5,0,0,1,0
4407,0,8,0,0,1,0,20.35,0,0,1,0,0,0
4408,0,72,1,1,3,1,71.45,0,3,1,1,0,0
4410,0,16,0,2,1,1,94.65,0,3,1,1,0,0
4411,0,57,0,1,1,1,49.9,0,4,1,1,0,0
4412,0,66,1,0,2,0,25.45,0,0,0,1,0,0
4413,1,17,0,2,1,1,89.15,1,3,0,0,0,1
4414,0,21,0,0,1,0,20.75,0,0,1,0,0,0
4415,0,66,1,1,3,1,66.1,0,3,1,0,1,0
4416,0,17,1,1,1,1,75.4,0,3,1,1,0,0
4417,0,1,0,2,1,1,70.45,1,0,1,0,0,0
4418,0,58,0,1,2,0,60.3,1,3,1,0,1,0
4419,0,8,0,0,1,0,21.05,0,0,1,0,1,0
4420,0,27,0,1,2,0,69.35,0,4,0,0,1,0
4421,0,34,1,2,1,0,88.85,0,2,1,0,0,0
4422,0,30,0,2,2,1,97.0,0,3,0,1,0,0
4423,0,33,0,1,1,1,66.4,0,3,0,0,1,0
4424,0,1,0,1,1,0,24.75,1,0,1,0,0,1
4425,0,14,1,1,1,0,69.2,0,3,1,0,0,0
4426,0,16,1,2,2,1,79.5,0,1,1,0,1,0
4427,0,49,0,2,3,0,100.65,0,4,0,0,1,0
4428,0,19,1,2,1,0,103.3,1,4,1,0,0,1
4429,0,70,1,1,3,0,79.7,0,5,1,1,0,0
4430,0,32,0,1,1,0,61.4,0,3,1,1,0,0
4431,0,18,0,2,1,1,69.8,0,0,0,0,0,1
4432,0,37,0,1,3,1,40.55,0,3,0,0,0,0
4433,0,4,1,2,1,1,75.65,0,0,0,0,0,1
4434,0,16,1,2,1,0,90.7,0,3,1,0,0,1
4435,0,17,1,2,1,1,80.5,0,1,1,1,0,0
4436,0,19,0,1,1,1,60.6,0,3,1,0,0,1
4437,0,60,1,2,3,0,101.15,0,3,1,0,1,0
4438,0,51,1,0,3,1,24.95,0,0,1,0,0,0
4439,0,28,0,0,3,1,20.3,0,0,1,0,1,0
4440,0,43,0,1,3,1,60.0,0,2,0,0,0,1
4441,0,42,0,0,3,0,20.25,0,0,1,0,0,1
4442,0,3,0,2,1,1,78.5,1,1,0,0,0,1
4443,0,1,0,1,1,0,44.75,0,0,0,0,0,0
4444,0,3,0,0,1,0,19.85,1,0,0,0,0,0
4445,0,63,1,2,3,0,98.0,0,4,0,0,1,0
4446,1,3,0,2,1,1,79.9,1,1,0,0,0,1
4447,0,68,1,2,1,1,107.7,0,5,1,0,0,1
4448,1,30,1,2,1,1,99.7,1,3,0,0,0,1
4449,0,60,1,2,3,0,104.7,0,4,0,0,0,1
4450,0,15,1,1,1,1,58.6,1,2,0,0,1,0
4451,1,45,1,2,1,1,93.9,0,2,0,1,0,0
4452,0,70,0,1,3,0,86.45,0,6,1,0,1,0
4453,0,10,1,2,1,1,98.5,1,3,1,0,0,1
4454,0,4,0,0,1,0,19.4,0,0,0,0,0,0
4455,0,1,0,1,1,1,50.45,1,1,0,0,0,0
4456,0,68,1,0,3,1,24.95,0,0,1,0,1,0
4457,0,22,0,2,1,0,75.0,0,1,1,1,0,0
4458,0,38,1,2,1,1,94.65,1,3,1,0,0,1
4459,0,1,1,2,1,1,100.25,1,3,0,0,1,0
4460,0,18,0,2,1,0,78.2,0,2,1,0,0,1
4461,0,29,0,2,1,1,94.2,0,3,0,0,0,1
4462,0,16,1,2,1,1,88.45,1,2,0,0,0,1
4463,0,1,0,2,1,1,69.85,1,0,0,0,0,1
4464,0,12,0,2,1,0,81.7,1,2,0,1,0,0
4465,0,31,0,1,2,1,50.05,0,3,0,0,0,1
4466,0,4,0,2,1,1,79.9,1,1,0,0,0,1
4467,0,48,1,1,2,1,69.55,0,3,1,0,0,0
4469,0,50,0,2,2,1,90.1,0,4,0,0,1,0
4470,0,7,0,1,1,1,44.65,0,0,0,1,0,0
4471,1,41,1,2,1,1,83.75,1,2,1,1,0,0
4472,0,68,0,2,3,0,80.35,0,2,1,0,1,0
4473,1,26,1,2,1,1,98.1,0,3,1,1,0,0
4474,0,57,0,1,3,0,53.35,0,4,0,0,1,0
4475,0,3,0,0,1,0,19.55,0,0,0,0,0,1
4476,0,1,0,0,1,0,20.9,1,0,0,0,0,0
4477,0,19,0,1,2,1,48.95,0,1,1,1,0,0
4478,0,3,0,1,1,1,54.2,0,1,0,0,0,1
4480,0,1,0,2,1,1,69.4,1,0,1,0,0,0
4481,0,42,0,1,1,1,40.15,0,2,1,1,0,0
4482,0,7,1,2,1,1,74.9,1,0,0,0,0,1
4483,0,67,1,0,3,0,25.6,0,0,1,0,1,0
4484,0,1,0,2,1,1,70.35,0,0,0,0,0,1
4485,0,66,1,1,3,0,91.7,0,6,1,1,0,0
4486,0,61,1,2,1,0,89.2,0,2,0,0,0,0
4487,0,4,1,0,2,0,24.1,0,0,1,0,1,0
4489,0,64,1,1,2,1,53.85,0,1,1,1,0,0
4490,1,54,1,2,2,1,115.6,0,6,1,1,0,0
4491,0,1,0,0,1,1,19.75,0,0,0,0,1,0
4492,0,54,1,0,3,1,24.05,0,0,1,1,0,0
4493,0,18,1,0,3,0,25.3,0,0,1,0,1,0
4494,0,3,0,2,1,0,84.3,0,2,0,0,0,1
4495,0,1,0,2,1,1,70.1,1,0,0,0,0,1
4496,0,72,1,1,3,0,89.75,0,6,1,0,1,0
4497,1,60,0,2,2,1,97.95,0,4,1,0,0,1
4498,0,11,0,0,2,1,20.0,0,0,1,0,0,0
4499,0,12,1,2,1,1,78.3,1,1,1,0,0,1
4500,0,61,0,2,2,0,103.9,0,5,1,0,1,0
4501,0,39,0,0,3,0,20.7,0,0,0,0,1,0
4502,0,55,1,2,1,1,96.8,1,2,0,0,0,1
4503,0,17,1,2,1,1,94.4,1,3,0,0,0,1
4504,0,37,0,0,2,0,20.15,0,0,0,0,1,0
4505,0,72,1,0,3,1,26.0,0,0,1,0,0,0
4507,0,8,0,1,1,0,66.05,0,3,0,1,0,0
4508,0,22,0,0,1,0,19.9,0,0,1,0,0,0
4509,0,1,0,2,1,0,84.3,1,2,0,0,0,1
4510,0,38,1,1,1,0,68.15,0,3,0,0,1,0
4511,0,17,0,1,2,0,80.85,0,5,1,0,0,1
4514,0,28,0,2,1,1,80.6,0,1,0,0,0,1
4515,0,15,0,2,1,1,83.2,0,2,0,1,0,0
4516,0,72,1,1,3,1,87.55,0,6,1,1,0,0
4517,1,11,1,2,1,1,99.55,1,3,1,0,0,1
4518,1,8,1,2,1,1,81.25,1,1,0,0,0,1
4519,0,57,1,2,2,1,109.4,0,5,1,1,0,0
4521,0,46,0,1,1,0,45.55,0,3,1,0,0,1
4522,0,30,0,0,2,0,20.7,0,0,1,0,1,0
4523,1,10,0,2,1,0,75.3,0,1,1,0,0,1
4524,0,23,1,2,1,1,99.25,1,4,1,0,0,1
4525,0,32,0,2,1,1,93.4,0,4,0,0,1,0
4526,0,13,0,2,1,1,73.75,0,1,0,0,1,0
4527,0,39,0,2,3,1,80.45,1,2,0,0,0,1
4528,0,44,0,2,1,1,88.15,0,3,0,0,1,0
4529,1,9,0,1,1,0,49.2,0,1,0,0,0,0
4530,0,67,0,0,3,0,19.65,0,0,1,0,0,0
4531,0,9,1,2,1,1,79.35,1,1,1,1,0,0
4532,0,15,1,2,1,1,79.75,1,1,0,0,0,1
4533,0,71,1,2,3,1,105.15,0,4,1,1,0,0
4534,0,1,0,1,1,0,49.0,0,1,0,0,1,0
4535,0,30,1,2,1,1,100.05,1,3,1,0,0,1
4536,0,1,0,2,1,1,69.35,1,0,0,0,0,1
4537,0,17,0,1,1,1,49.8,0,3,1,0,0,0
4538,0,3,0,2,1,0,85.8,1,2,0,0,0,1
4539,0,67,1,1,3,1,79.7,1,4,1,0,0,1
4540,0,1,0,0,1,0,20.95,0,0,0,1,0,0
4541,1,1,1,1,1,0,50.55,1,0,0,0,0,0
4542,1,32,1,2,1,0,79.3,0,1,1,0,0,0
4543,0,41,0,0,2,0,19.5,0,0,1,1,0,0
4544,0,1,0,2,1,1,80.55,1,1,1,0,0,1
4545,0,1,0,1,1,0,44.15,0,0,0,1,0,0
4546,0,12,1,2,1,1,84.5,1,2,1,0,0,1
4547,0,62,1,2,1,1,105.5,0,4,1,0,0,1
4548,0,22,0,2,1,1,84.3,1,2,0,0,0,0
4549,0,17,1,2,1,1,92.7,0,3,1,0,1,0
4550,0,72,1,0,3,1,26.25,0,0,1,1,0,0
4551,0,56,1,2,1,1,96.95,0,3,1,0,1,0
4552,0,9,0,0,1,1,20.45,0,0,0,0,1,0
4553,0,72,1,2,3,1,115.8,0,6,1,1,0,0
4554,0,20,0,2,1,1,108.2,0,6,0,1,0,0
4555,0,19,0,0,3,0,20.2,0,0,1,0,0,0
4556,0,2,0,2,1,1,67.75,1,0,0,0,0,1
4557,0,53,0,1,2,0,54.9,0,4,0,0,1,0
4558,1,27,1,2,1,1,85.25,1,1,0,0,0,1
4559,0,6,0,0,1,0,20.15,0,0,0,1,0,0
4560,0,9,1,2,2,1,90.35,0,2,1,0,0,1
4561,0,8,1,1,1,0,55.75,0,1,1,0,0,1
